age,income,home_ownership,emp_length,default_on_file,cred_hist_length,loan_grade,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,loan_status,overdue_times
22,66300.0,RENT,4.0,N,3,B,MEDICAL,30000.0,12.69,0.38,1,1
22,66300.0,RENT,4.0,N,3,B,MEDICAL,30000.0,12.69,0.38,1,1
26,89028.0,RENT,0.0,N,3,A,DEBTCONSOLIDATION,30000.0,6.62,0.34,1,1
26,89028.0,RENT,0.0,N,3,A,DEBTCONSOLIDATION,30000.0,6.62,0.34,1,1
26,89028.0,RENT,0.0,N,3,A,DEBTCONSOLIDATION,30000.0,6.62,0.34,1,1
26,89028.0,RENT,0.0,N,3,A,DEBTCONSOLIDATION,30000.0,6.62,0.34,1,1
26,89028.0,RENT,0.0,N,3,A,DEBTCONSOLIDATION,30000.0,6.62,0.34,1,1
26,89028.0,RENT,0.0,N,3,A,DEBTCONSOLIDATION,30000.0,6.62,0.34,1,1
24,78000.0,RENT,4.0,Y,4,D,DEBTCONSOLIDATION,30000.0,,0.38,1,1
24,78000.0,RENT,4.0,Y,4,D,DEBTCONSOLIDATION,30000.0,,0.38,1,1
24,78000.0,RENT,4.0,Y,4,D,DEBTCONSOLIDATION,30000.0,,0.38,1,1
24,78000.0,RENT,4.0,Y,4,D,DEBTCONSOLIDATION,30000.0,,0.38,1,1
24,78000.0,RENT,4.0,Y,4,D,DEBTCONSOLIDATION,30000.0,,0.38,1,1
24,78000.0,RENT,4.0,Y,4,D,DEBTCONSOLIDATION,30000.0,,0.38,1,1
23,78000.0,RENT,7.0,Y,3,F,DEBTCONSOLIDATION,30000.0,18.62,0.38,1,1
23,78000.0,RENT,7.0,Y,3,F,DEBTCONSOLIDATION,30000.0,18.62,0.38,1,1
23,78000.0,RENT,7.0,Y,3,F,DEBTCONSOLIDATION,30000.0,18.62,0.38,1,1
23,78000.0,RENT,7.0,Y,3,F,DEBTCONSOLIDATION,30000.0,18.62,0.38,1,1
23,78000.0,RENT,7.0,Y,3,F,DEBTCONSOLIDATION,30000.0,18.62,0.38,1,1
23,78000.0,RENT,7.0,Y,3,F,DEBTCONSOLIDATION,30000.0,18.62,0.38,1,1
23,92004.0,RENT,6.0,Y,3,C,PERSONAL,30000.0,15.23,0.33,1,1
23,92004.0,RENT,6.0,Y,3,C,PERSONAL,30000.0,15.23,0.33,1,1
23,92004.0,RENT,6.0,Y,3,C,PERSONAL,30000.0,15.23,0.33,1,1
23,92004.0,RENT,6.0,Y,3,C,PERSONAL,30000.0,15.23,0.33,1,1
23,92004.0,RENT,6.0,Y,3,C,PERSONAL,30000.0,15.23,0.33,1,1
23,92004.0,RENT,6.0,Y,3,C,PERSONAL,30000.0,15.23,0.33,1,1
23,97000.0,RENT,7.0,N,2,B,VENTURE,30000.0,10.65,0.31,1,1
23,97000.0,RENT,7.0,N,2,B,VENTURE,30000.0,10.65,0.31,1,1
23,97000.0,RENT,7.0,N,2,B,VENTURE,30000.0,10.65,0.31,1,1
23,97000.0,RENT,7.0,N,2,B,VENTURE,30000.0,10.65,0.31,1,1
23,97000.0,RENT,7.0,N,2,B,VENTURE,30000.0,10.65,0.31,1,1
23,97000.0,RENT,7.0,N,2,B,VENTURE,30000.0,10.65,0.31,1,1
25,120000.0,RENT,9.0,N,4,A,EDUCATION,30000.0,7.9,0.25,0,0
25,120000.0,RENT,9.0,N,4,A,EDUCATION,30000.0,7.9,0.25,0,0
25,120000.0,RENT,9.0,N,4,A,EDUCATION,30000.0,7.9,0.25,0,0
25,120000.0,RENT,9.0,N,4,A,EDUCATION,30000.0,7.9,0.25,0,0
25,120000.0,RENT,9.0,N,4,A,EDUCATION,30000.0,7.9,0.25,0,0
25,120000.0,RENT,9.0,N,4,A,EDUCATION,30000.0,7.9,0.25,0,0
26,280000.0,RENT,4.0,Y,3,C,PERSONAL,10000.0,15.96,0.04,0,0
26,280000.0,RENT,4.0,Y,3,C,PERSONAL,10000.0,15.96,0.04,0,0
26,280000.0,RENT,4.0,Y,3,C,PERSONAL,10000.0,15.96,0.04,0,0
26,280000.0,RENT,4.0,Y,3,C,PERSONAL,10000.0,15.96,0.04,0,0
26,280000.0,RENT,4.0,Y,3,C,PERSONAL,10000.0,15.96,0.04,0,0
26,280000.0,RENT,4.0,Y,3,C,PERSONAL,10000.0,15.96,0.04,0,0
26,277104.0,RENT,0.0,N,3,B,VENTURE,20000.0,11.48,0.07,0,0
26,277104.0,RENT,0.0,N,3,B,VENTURE,20000.0,11.48,0.07,0,0
26,277104.0,RENT,0.0,N,3,B,VENTURE,20000.0,11.48,0.07,0,0
26,277104.0,RENT,0.0,N,3,B,VENTURE,20000.0,11.48,0.07,0,0
26,277104.0,RENT,0.0,N,3,B,VENTURE,20000.0,11.48,0.07,0,0
26,277104.0,RENT,0.0,N,3,B,VENTURE,20000.0,11.48,0.07,0,0
23,277000.0,OWN,3.0,N,4,A,PERSONAL,35000.0,,0.13,0,0
23,277000.0,OWN,3.0,N,4,A,PERSONAL,35000.0,,0.13,0,0
23,277000.0,OWN,3.0,N,4,A,PERSONAL,35000.0,,0.13,0,0
23,277000.0,OWN,3.0,N,4,A,PERSONAL,35000.0,,0.13,0,0
23,277000.0,OWN,3.0,N,4,A,PERSONAL,35000.0,,0.13,0,0
23,277000.0,OWN,3.0,N,4,A,PERSONAL,35000.0,,0.13,0,0
25,128000.0,RENT,9.0,N,4,A,PERSONAL,30000.0,7.29,0.23,0,0
25,128000.0,RENT,9.0,N,4,A,PERSONAL,30000.0,7.29,0.23,0,0
25,128000.0,RENT,9.0,N,4,A,PERSONAL,30000.0,7.29,0.23,0,0
25,128000.0,RENT,9.0,N,4,A,PERSONAL,30000.0,7.29,0.23,0,0
25,128000.0,RENT,9.0,N,4,A,PERSONAL,30000.0,7.29,0.23,0,0
25,128000.0,RENT,9.0,N,4,A,PERSONAL,30000.0,7.29,0.23,0,0
24,12000.0,OWN,2.0,Y,3,E,VENTURE,1750.0,,0.15,0,0
24,12000.0,OWN,2.0,Y,3,E,VENTURE,1750.0,,0.15,0,0
24,12000.0,OWN,2.0,Y,3,E,VENTURE,1750.0,,0.15,0,0
24,12000.0,OWN,2.0,Y,3,E,VENTURE,1750.0,,0.15,0,0
24,12000.0,OWN,2.0,Y,3,E,VENTURE,1750.0,,0.15,0,0
24,12000.0,OWN,2.0,Y,3,E,VENTURE,1750.0,,0.15,0,0
21,131000.0,RENT,0.0,N,4,A,VENTURE,30000.0,5.99,0.23,0,0
21,131000.0,RENT,0.0,N,4,A,VENTURE,30000.0,5.99,0.23,0,0
21,131000.0,RENT,0.0,N,4,A,VENTURE,30000.0,5.99,0.23,0,0
21,131000.0,RENT,0.0,N,4,A,VENTURE,30000.0,5.99,0.23,0,0
21,131000.0,RENT,0.0,N,4,A,VENTURE,30000.0,5.99,0.23,0,0
21,131000.0,RENT,0.0,N,4,A,VENTURE,30000.0,5.99,0.23,0,0
22,275000.0,OWN,6.0,N,2,B,VENTURE,12000.0,11.58,0.04,0,0
22,275000.0,OWN,6.0,N,2,B,VENTURE,12000.0,11.58,0.04,0,0
22,275000.0,OWN,6.0,N,2,B,VENTURE,12000.0,11.58,0.04,0,0
22,275000.0,OWN,6.0,N,2,B,VENTURE,12000.0,11.58,0.04,0,0
22,275000.0,OWN,6.0,N,2,B,VENTURE,12000.0,11.58,0.04,0,0
22,275000.0,OWN,6.0,N,2,B,VENTURE,12000.0,11.58,0.04,0,0
26,263000.0,MORTGAGE,0.0,N,4,B,EDUCATION,10000.0,,0.04,1,1
26,263000.0,MORTGAGE,0.0,N,4,B,EDUCATION,10000.0,,0.04,1,1
26,263000.0,MORTGAGE,0.0,N,4,B,EDUCATION,10000.0,,0.04,1,1
26,263000.0,MORTGAGE,0.0,N,4,B,EDUCATION,10000.0,,0.04,1,1
26,263000.0,MORTGAGE,0.0,N,4,B,EDUCATION,10000.0,,0.04,1,1
26,263000.0,MORTGAGE,0.0,N,4,B,EDUCATION,10000.0,,0.04,1,1
25,221850.0,MORTGAGE,9.0,N,2,D,MEDICAL,25000.0,15.7,0.1,1,1
25,221850.0,MORTGAGE,9.0,N,2,D,MEDICAL,25000.0,15.7,0.1,1,1
25,221850.0,MORTGAGE,9.0,N,2,D,MEDICAL,25000.0,15.7,0.1,1,1
25,221850.0,MORTGAGE,9.0,N,2,D,MEDICAL,25000.0,15.7,0.1,1,1
25,221850.0,MORTGAGE,9.0,N,2,D,MEDICAL,25000.0,15.7,0.1,1,1
25,221850.0,MORTGAGE,9.0,N,2,D,MEDICAL,25000.0,15.7,0.1,1,1
22,70000.0,RENT,6.0,N,3,D,EDUCATION,29100.0,15.99,0.42,1,1
22,70000.0,RENT,6.0,N,3,D,EDUCATION,29100.0,15.99,0.42,1,1
22,70000.0,RENT,6.0,N,3,D,EDUCATION,29100.0,15.99,0.42,1,1
22,70000.0,RENT,6.0,N,3,D,EDUCATION,29100.0,15.99,0.42,1,1
22,70000.0,RENT,6.0,N,3,D,EDUCATION,29100.0,15.99,0.42,1,1
22,70000.0,RENT,6.0,N,3,D,EDUCATION,29100.0,15.99,0.42,1,1
22,12000.0,MORTGAGE,7.0,Y,3,D,EDUCATION,1500.0,14.84,0.13,0,0
22,12000.0,MORTGAGE,7.0,Y,3,D,EDUCATION,1500.0,14.84,0.13,0,0
22,12000.0,MORTGAGE,7.0,Y,3,D,EDUCATION,1500.0,14.84,0.13,0,0
22,12000.0,MORTGAGE,7.0,Y,3,D,EDUCATION,1500.0,14.84,0.13,0,0
22,12000.0,MORTGAGE,7.0,Y,3,D,EDUCATION,1500.0,14.84,0.13,0,0
22,12000.0,MORTGAGE,7.0,Y,3,D,EDUCATION,1500.0,14.84,0.13,0,0
26,260000.0,OWN,10.0,N,3,B,HOMEIMPROVEMENT,28000.0,10.99,0.11,0,0
26,260000.0,OWN,10.0,N,3,B,HOMEIMPROVEMENT,28000.0,10.99,0.11,0,0
26,260000.0,OWN,10.0,N,3,B,HOMEIMPROVEMENT,28000.0,10.99,0.11,0,0
26,260000.0,OWN,10.0,N,3,B,HOMEIMPROVEMENT,28000.0,10.99,0.11,0,0
26,260000.0,OWN,10.0,N,3,B,HOMEIMPROVEMENT,28000.0,10.99,0.11,0,0
26,260000.0,OWN,10.0,N,3,B,HOMEIMPROVEMENT,28000.0,10.99,0.11,0,0
25,259000.0,MORTGAGE,9.0,Y,2,D,HOMEIMPROVEMENT,20000.0,14.42,0.08,0,0
25,259000.0,MORTGAGE,9.0,Y,2,D,HOMEIMPROVEMENT,20000.0,14.42,0.08,0,0
25,259000.0,MORTGAGE,9.0,Y,2,D,HOMEIMPROVEMENT,20000.0,14.42,0.08,0,0
25,259000.0,MORTGAGE,9.0,Y,2,D,HOMEIMPROVEMENT,20000.0,14.42,0.08,0,0
25,259000.0,MORTGAGE,9.0,Y,2,D,HOMEIMPROVEMENT,20000.0,14.42,0.08,0,0
25,259000.0,MORTGAGE,9.0,Y,2,D,HOMEIMPROVEMENT,20000.0,14.42,0.08,0,0
24,255000.0,MORTGAGE,9.0,N,2,A,EDUCATION,9600.0,6.99,0.04,0,0
24,255000.0,MORTGAGE,9.0,N,2,A,EDUCATION,9600.0,6.99,0.04,0,0
24,255000.0,MORTGAGE,9.0,N,2,A,EDUCATION,9600.0,6.99,0.04,0,0
24,255000.0,MORTGAGE,9.0,N,2,A,EDUCATION,9600.0,6.99,0.04,0,0
24,255000.0,MORTGAGE,9.0,N,2,A,EDUCATION,9600.0,6.99,0.04,0,0
24,255000.0,MORTGAGE,9.0,N,2,A,EDUCATION,9600.0,6.99,0.04,0,0
25,250000.0,RENT,2.0,N,4,C,MEDICAL,25000.0,13.49,0.1,0,0
25,250000.0,RENT,2.0,N,4,C,MEDICAL,25000.0,13.49,0.1,0,0
25,250000.0,RENT,2.0,N,4,C,MEDICAL,25000.0,13.49,0.1,0,0
25,250000.0,RENT,2.0,N,4,C,MEDICAL,25000.0,13.49,0.1,0,0
25,250000.0,RENT,2.0,N,4,C,MEDICAL,25000.0,13.49,0.1,0,0
25,250000.0,RENT,2.0,N,4,C,MEDICAL,25000.0,13.49,0.1,0,0
25,12000.0,OWN,0.0,N,3,C,MEDICAL,3000.0,,0.25,1,1
25,12000.0,OWN,0.0,N,3,C,MEDICAL,3000.0,,0.25,1,1
25,12000.0,OWN,0.0,N,3,C,MEDICAL,3000.0,,0.25,1,1
25,12000.0,OWN,0.0,N,3,C,MEDICAL,3000.0,,0.25,1,1
25,12000.0,OWN,0.0,N,3,C,MEDICAL,3000.0,,0.25,1,1
25,12000.0,OWN,0.0,N,3,C,MEDICAL,3000.0,,0.25,1,1
22,56950.0,RENT,6.0,N,2,A,MEDICAL,28000.0,,0.49,1,1
22,56950.0,RENT,6.0,N,2,A,MEDICAL,28000.0,,0.49,1,1
22,56950.0,RENT,6.0,N,2,A,MEDICAL,28000.0,,0.49,1,1
22,56950.0,RENT,6.0,N,2,A,MEDICAL,28000.0,,0.49,1,1
22,56950.0,RENT,6.0,N,2,A,MEDICAL,28000.0,,0.49,1,1
22,56950.0,RENT,6.0,N,2,A,MEDICAL,28000.0,,0.49,1,1
21,12000.0,OWN,6.0,Y,3,C,EDUCATION,3000.0,13.61,0.25,1,1
21,12000.0,OWN,6.0,Y,3,C,EDUCATION,3000.0,13.61,0.25,1,1
21,12000.0,OWN,6.0,Y,3,C,EDUCATION,3000.0,13.61,0.25,1,1
21,12000.0,OWN,6.0,Y,3,C,EDUCATION,3000.0,13.61,0.25,1,1
21,12000.0,OWN,6.0,Y,3,C,EDUCATION,3000.0,13.61,0.25,1,1
21,12000.0,OWN,6.0,Y,3,C,EDUCATION,3000.0,13.61,0.25,1,1
23,65000.0,RENT,2.0,N,2,A,EDUCATION,28000.0,7.9,0.43,1,1
23,65000.0,RENT,2.0,N,2,A,EDUCATION,28000.0,7.9,0.43,1,1
23,65000.0,RENT,2.0,N,2,A,EDUCATION,28000.0,7.9,0.43,1,1
23,65000.0,RENT,2.0,N,2,A,EDUCATION,28000.0,7.9,0.43,1,1
23,65000.0,RENT,2.0,N,2,A,EDUCATION,28000.0,7.9,0.43,1,1
23,65000.0,RENT,2.0,N,2,A,EDUCATION,28000.0,7.9,0.43,1,1
26,85000.0,RENT,2.0,N,3,A,VENTURE,28000.0,7.49,0.33,1,1
26,85000.0,RENT,2.0,N,3,A,VENTURE,28000.0,7.49,0.33,1,1
26,85000.0,RENT,2.0,N,3,A,VENTURE,28000.0,7.49,0.33,1,1
26,85000.0,RENT,2.0,N,3,A,VENTURE,28000.0,7.49,0.33,1,1
26,85000.0,RENT,2.0,N,3,A,VENTURE,28000.0,7.49,0.33,1,1
26,85000.0,RENT,2.0,N,3,A,VENTURE,28000.0,7.49,0.33,1,1
26,12000.0,OWN,2.0,N,3,A,EDUCATION,6100.0,7.51,0.51,1,1
26,12000.0,OWN,2.0,N,3,A,EDUCATION,6100.0,7.51,0.51,1,1
26,12000.0,OWN,2.0,N,3,A,EDUCATION,6100.0,7.51,0.51,1,1
26,12000.0,OWN,2.0,N,3,A,EDUCATION,6100.0,7.51,0.51,1,1
26,12000.0,OWN,2.0,N,3,A,EDUCATION,6100.0,7.51,0.51,1,1
26,12000.0,OWN,2.0,N,3,A,EDUCATION,6100.0,7.51,0.51,1,1
22,88000.0,RENT,6.0,N,3,B,VENTURE,28000.0,9.91,0.32,1,1
22,88000.0,RENT,6.0,N,3,B,VENTURE,28000.0,9.91,0.32,1,1
22,88000.0,RENT,6.0,N,3,B,VENTURE,28000.0,9.91,0.32,1,1
22,88000.0,RENT,6.0,N,3,B,VENTURE,28000.0,9.91,0.32,1,1
22,88000.0,RENT,6.0,N,3,B,VENTURE,28000.0,9.91,0.32,1,1
22,88000.0,RENT,6.0,N,3,B,VENTURE,28000.0,9.91,0.32,1,1
21,12000.0,OWN,0.0,Y,4,C,PERSONAL,4200.0,13.48,0.35,1,1
21,12000.0,OWN,0.0,Y,4,C,PERSONAL,4200.0,13.48,0.35,1,1
21,12000.0,OWN,0.0,Y,4,C,PERSONAL,4200.0,13.48,0.35,1,1
21,12000.0,OWN,0.0,Y,4,C,PERSONAL,4200.0,13.48,0.35,1,1
21,12000.0,OWN,0.0,Y,4,C,PERSONAL,4200.0,13.48,0.35,1,1
21,12000.0,OWN,0.0,Y,4,C,PERSONAL,4200.0,13.48,0.35,1,1
22,12000.0,OWN,6.0,N,2,A,DEBTCONSOLIDATION,4750.0,7.14,0.4,1,1
22,12000.0,OWN,6.0,N,2,A,DEBTCONSOLIDATION,4750.0,7.14,0.4,1,1
22,12000.0,OWN,6.0,N,2,A,DEBTCONSOLIDATION,4750.0,7.14,0.4,1,1
22,12000.0,OWN,6.0,N,2,A,DEBTCONSOLIDATION,4750.0,7.14,0.4,1,1
22,12000.0,OWN,6.0,N,2,A,DEBTCONSOLIDATION,4750.0,7.14,0.4,1,1
22,12000.0,OWN,6.0,N,2,A,DEBTCONSOLIDATION,4750.0,7.14,0.4,1,1
24,83004.0,RENT,0.0,Y,4,D,VENTURE,28000.0,15.99,0.34,1,1
24,83004.0,RENT,0.0,Y,4,D,VENTURE,28000.0,15.99,0.34,1,1
24,83004.0,RENT,0.0,Y,4,D,VENTURE,28000.0,15.99,0.34,1,1
24,83004.0,RENT,0.0,Y,4,D,VENTURE,28000.0,15.99,0.34,1,1
24,83004.0,RENT,0.0,Y,4,D,VENTURE,28000.0,15.99,0.34,1,1
24,83004.0,RENT,0.0,Y,4,D,VENTURE,28000.0,15.99,0.34,1,1
24,250000.0,RENT,2.0,Y,3,C,EDUCATION,18000.0,12.98,0.07,0,0
24,250000.0,RENT,2.0,Y,3,C,EDUCATION,18000.0,12.98,0.07,0,0
24,250000.0,RENT,2.0,Y,3,C,EDUCATION,18000.0,12.98,0.07,0,0
24,250000.0,RENT,2.0,Y,3,C,EDUCATION,18000.0,12.98,0.07,0,0
24,250000.0,RENT,2.0,Y,3,C,EDUCATION,18000.0,12.98,0.07,0,0
24,250000.0,RENT,2.0,Y,3,C,EDUCATION,18000.0,12.98,0.07,0,0
144,250000.0,RENT,4.0,N,3,C,VENTURE,4800.0,13.57,0.02,0,0
144,250000.0,RENT,4.0,N,3,C,VENTURE,4800.0,13.57,0.02,0,0
144,250000.0,RENT,4.0,N,3,C,VENTURE,4800.0,13.57,0.02,0,0
144,250000.0,RENT,4.0,N,3,C,VENTURE,4800.0,13.57,0.02,0,0
144,250000.0,RENT,4.0,N,3,C,VENTURE,4800.0,13.57,0.02,0,0
144,250000.0,RENT,4.0,N,3,C,VENTURE,4800.0,13.57,0.02,0,0
25,100000.0,RENT,5.0,N,3,B,DEBTCONSOLIDATION,28000.0,12.69,0.28,0,0
25,100000.0,RENT,5.0,N,3,B,DEBTCONSOLIDATION,28000.0,12.69,0.28,0,0
25,100000.0,RENT,5.0,N,3,B,DEBTCONSOLIDATION,28000.0,12.69,0.28,0,0
25,100000.0,RENT,5.0,N,3,B,DEBTCONSOLIDATION,28000.0,12.69,0.28,0,0
25,100000.0,RENT,5.0,N,3,B,DEBTCONSOLIDATION,28000.0,12.69,0.28,0,0
25,100000.0,RENT,5.0,N,3,B,DEBTCONSOLIDATION,28000.0,12.69,0.28,0,0
26,110000.0,RENT,10.0,N,2,A,EDUCATION,28000.0,8.9,0.25,0,0
26,110000.0,RENT,10.0,N,2,A,EDUCATION,28000.0,8.9,0.25,0,0
26,110000.0,RENT,10.0,N,2,A,EDUCATION,28000.0,8.9,0.25,0,0
26,110000.0,RENT,10.0,N,2,A,EDUCATION,28000.0,8.9,0.25,0,0
26,110000.0,RENT,10.0,N,2,A,EDUCATION,28000.0,8.9,0.25,0,0
26,110000.0,RENT,10.0,N,2,A,EDUCATION,28000.0,8.9,0.25,0,0
26,12000.0,OWN,0.0,N,4,A,DEBTCONSOLIDATION,2700.0,,0.23,1,1
26,12000.0,OWN,0.0,N,4,A,DEBTCONSOLIDATION,2700.0,,0.23,1,1
26,12000.0,OWN,0.0,N,4,A,DEBTCONSOLIDATION,2700.0,,0.23,1,1
26,12000.0,OWN,0.0,N,4,A,DEBTCONSOLIDATION,2700.0,,0.23,1,1
26,12000.0,OWN,0.0,N,4,A,DEBTCONSOLIDATION,2700.0,,0.23,1,1
26,12000.0,OWN,0.0,N,4,A,DEBTCONSOLIDATION,2700.0,,0.23,1,1
22,108000.0,RENT,6.0,N,4,B,EDUCATION,28000.0,,0.26,1,1
22,108000.0,RENT,6.0,N,4,B,EDUCATION,28000.0,,0.26,1,1
22,108000.0,RENT,6.0,N,4,B,EDUCATION,28000.0,,0.26,1,1
22,108000.0,RENT,6.0,N,4,B,EDUCATION,28000.0,,0.26,1,1
22,108000.0,RENT,6.0,N,4,B,EDUCATION,28000.0,,0.26,1,1
22,108000.0,RENT,6.0,N,4,B,EDUCATION,28000.0,,0.26,1,1
23,151200.0,RENT,7.0,N,2,B,DEBTCONSOLIDATION,28000.0,11.11,0.19,0,0
23,151200.0,RENT,7.0,N,2,B,DEBTCONSOLIDATION,28000.0,11.11,0.19,0,0
23,151200.0,RENT,7.0,N,2,B,DEBTCONSOLIDATION,28000.0,11.11,0.19,0,0
23,151200.0,RENT,7.0,N,2,B,DEBTCONSOLIDATION,28000.0,11.11,0.19,0,0
23,151200.0,RENT,7.0,N,2,B,DEBTCONSOLIDATION,28000.0,11.11,0.19,0,0
23,151200.0,RENT,7.0,N,2,B,DEBTCONSOLIDATION,28000.0,11.11,0.19,0,0
24,69000.0,RENT,2.0,N,2,A,HOMEIMPROVEMENT,27600.0,,0.4,1,1
24,69000.0,RENT,2.0,N,2,A,HOMEIMPROVEMENT,27600.0,,0.4,1,1
24,69000.0,RENT,2.0,N,2,A,HOMEIMPROVEMENT,27600.0,,0.4,1,1
24,69000.0,RENT,2.0,N,2,A,HOMEIMPROVEMENT,27600.0,,0.4,1,1
24,69000.0,RENT,2.0,N,2,A,HOMEIMPROVEMENT,27600.0,,0.4,1,1
24,69000.0,RENT,2.0,N,2,A,HOMEIMPROVEMENT,27600.0,,0.4,1,1
21,12000.0,MORTGAGE,5.0,Y,3,E,DEBTCONSOLIDATION,3250.0,15.68,0.27,1,1
21,12000.0,MORTGAGE,5.0,Y,3,E,DEBTCONSOLIDATION,3250.0,15.68,0.27,1,1
21,12000.0,MORTGAGE,5.0,Y,3,E,DEBTCONSOLIDATION,3250.0,15.68,0.27,1,1
21,12000.0,MORTGAGE,5.0,Y,3,E,DEBTCONSOLIDATION,3250.0,15.68,0.27,1,1
21,12000.0,MORTGAGE,5.0,Y,3,E,DEBTCONSOLIDATION,3250.0,15.68,0.27,1,1
21,12000.0,MORTGAGE,5.0,Y,3,E,DEBTCONSOLIDATION,3250.0,15.68,0.27,1,1
22,70000.0,RENT,4.0,Y,3,C,EDUCATION,27500.0,13.06,0.39,1,1
22,70000.0,RENT,4.0,Y,3,C,EDUCATION,27500.0,13.06,0.39,1,1
22,70000.0,RENT,4.0,Y,3,C,EDUCATION,27500.0,13.06,0.39,1,1
22,70000.0,RENT,4.0,Y,3,C,EDUCATION,27500.0,13.06,0.39,1,1
22,70000.0,RENT,4.0,Y,3,C,EDUCATION,27500.0,13.06,0.39,1,1
22,70000.0,RENT,4.0,Y,3,C,EDUCATION,27500.0,13.06,0.39,1,1
22,240000.0,OWN,6.0,N,2,B,PERSONAL,25000.0,,0.1,0,0
22,240000.0,OWN,6.0,N,2,B,PERSONAL,25000.0,,0.1,0,0
22,240000.0,OWN,6.0,N,2,B,PERSONAL,25000.0,,0.1,0,0
22,240000.0,OWN,6.0,N,2,B,PERSONAL,25000.0,,0.1,0,0
22,240000.0,OWN,6.0,N,2,B,PERSONAL,25000.0,,0.1,0,0
22,240000.0,OWN,6.0,N,2,B,PERSONAL,25000.0,,0.1,0,0
26,73200.0,RENT,5.0,Y,2,D,VENTURE,27050.0,15.62,0.37,1,1
26,73200.0,RENT,5.0,Y,2,D,VENTURE,27050.0,15.62,0.37,1,1
26,73200.0,RENT,5.0,Y,2,D,VENTURE,27050.0,15.62,0.37,1,1
26,73200.0,RENT,5.0,Y,2,D,VENTURE,27050.0,15.62,0.37,1,1
26,73200.0,RENT,5.0,Y,2,D,VENTURE,27050.0,15.62,0.37,1,1
26,73200.0,RENT,5.0,Y,2,D,VENTURE,27050.0,15.62,0.37,1,1
24,83000.0,RENT,5.0,Y,2,C,PERSONAL,27000.0,13.49,0.33,1,1
24,83000.0,RENT,5.0,Y,2,C,PERSONAL,27000.0,13.49,0.33,1,1
24,83000.0,RENT,5.0,Y,2,C,PERSONAL,27000.0,13.49,0.33,1,1
24,83000.0,RENT,5.0,Y,2,C,PERSONAL,27000.0,13.49,0.33,1,1
24,83000.0,RENT,5.0,Y,2,C,PERSONAL,27000.0,13.49,0.33,1,1
24,83000.0,RENT,5.0,Y,2,C,PERSONAL,27000.0,13.49,0.33,1,1
24,73399.0,RENT,0.0,N,3,D,VENTURE,27000.0,,0.37,1,1
24,73399.0,RENT,0.0,N,3,D,VENTURE,27000.0,,0.37,1,1
24,73399.0,RENT,0.0,N,3,D,VENTURE,27000.0,,0.37,1,1
24,73399.0,RENT,0.0,N,3,D,VENTURE,27000.0,,0.37,1,1
24,73399.0,RENT,0.0,N,3,D,VENTURE,27000.0,,0.37,1,1
24,73399.0,RENT,0.0,N,3,D,VENTURE,27000.0,,0.37,1,1
23,62500.0,RENT,7.0,N,2,B,MEDICAL,26000.0,11.71,0.42,1,1
23,62500.0,RENT,7.0,N,2,B,MEDICAL,26000.0,11.71,0.42,1,1
23,62500.0,RENT,7.0,N,2,B,MEDICAL,26000.0,11.71,0.42,1,1
23,62500.0,RENT,7.0,N,2,B,MEDICAL,26000.0,11.71,0.42,1,1
23,62500.0,RENT,7.0,N,2,B,MEDICAL,26000.0,11.71,0.42,1,1
23,62500.0,RENT,7.0,N,2,B,MEDICAL,26000.0,11.71,0.42,1,1
23,120000.0,RENT,1.0,N,3,B,EDUCATION,25600.0,12.69,0.21,0,0
23,120000.0,RENT,1.0,N,3,B,EDUCATION,25600.0,12.69,0.21,0,0
23,120000.0,RENT,1.0,N,3,B,EDUCATION,25600.0,12.69,0.21,0,0
23,120000.0,RENT,1.0,N,3,B,EDUCATION,25600.0,12.69,0.21,0,0
23,120000.0,RENT,1.0,N,3,B,EDUCATION,25600.0,12.69,0.21,0,0
23,120000.0,RENT,1.0,N,3,B,EDUCATION,25600.0,12.69,0.21,0,0
24,12360.0,OWN,2.0,N,3,C,MEDICAL,1600.0,13.57,0.13,0,0
24,12360.0,OWN,2.0,N,3,C,MEDICAL,1600.0,13.57,0.13,0,0
24,12360.0,OWN,2.0,N,3,C,MEDICAL,1600.0,13.57,0.13,0,0
24,12360.0,OWN,2.0,N,3,C,MEDICAL,1600.0,13.57,0.13,0,0
24,12360.0,OWN,2.0,N,3,C,MEDICAL,1600.0,13.57,0.13,0,0
24,12360.0,OWN,2.0,N,3,C,MEDICAL,1600.0,13.57,0.13,0,0
22,60000.0,RENT,0.0,N,3,B,VENTURE,25475.0,10.99,0.42,1,1
22,60000.0,RENT,0.0,N,3,B,VENTURE,25475.0,10.99,0.42,1,1
22,60000.0,RENT,0.0,N,3,B,VENTURE,25475.0,10.99,0.42,1,1
22,60000.0,RENT,0.0,N,3,B,VENTURE,25475.0,10.99,0.42,1,1
22,60000.0,RENT,0.0,N,3,B,VENTURE,25475.0,10.99,0.42,1,1
22,60000.0,RENT,0.0,N,3,B,VENTURE,25475.0,10.99,0.42,1,1
25,234000.0,MORTGAGE,3.0,Y,4,C,MEDICAL,20000.0,14.27,0.09,0,0
25,234000.0,MORTGAGE,3.0,Y,4,C,MEDICAL,20000.0,14.27,0.09,0,0
25,234000.0,MORTGAGE,3.0,Y,4,C,MEDICAL,20000.0,14.27,0.09,0,0
